Ultralytics 8.3.105 🚀 Python-3.11.11 torch-2.6.0+cu124 CUDA:0 (Tesla T4, 15095MiB)
video 1/1 (frame 580/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.2ms
video 1/1 (frame 581/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.3ms
video 1/1 (frame 582/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.4ms
video 1/1 (frame 583/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.3ms
video 1/1 (frame 584/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.1ms
video 1/1 (frame 585/615) /content/test/capstone (1).mp4: 384x640 (no detections), 14.1ms
video 1/1 (frame 586/615) /content/test/capstone (1).mp4: 384x640 (no detections), 10.2ms
video 1/1 (frame 587/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.4ms
video 1/1 (frame 588/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.2ms
video 1/1 (frame 589/615) /content/test/capstone (1).mp4: 384x640 2 Hellos, 8.1ms
video 1/1 (frame 590/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.4ms
video 1/1 (frame 591/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.3ms
video 1/1 (frame 592/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.1ms
video 1/1 (frame 593/615) /content/test/capstone (1).mp4: 384x640 1 No, 8.2ms
video 1/1 (frame 594/615) /content/test/capstone (1).mp4: 384x640 1 No, 8.2ms
video 1/1 (frame 595/615) /content/test/capstone (1).mp4: 384x640 1 No, 7.9ms
video 1/1 (frame 596/615) /content/test/capstone (1).mp4: 384x640 (no detections), 11.1ms
video 1/1 (frame 597/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.2ms
video 1/1 (frame 598/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.1ms
video 1/1 (frame 599/615) /content/test/capstone (1).mp4: 384x640 (no detections), 10.2ms
video 1/1 (frame 600/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.2ms
video 1/1 (frame 601/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.4ms
video 1/1 (frame 602/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.0ms
video 1/1 (frame 603/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.5ms
video 1/1 (frame 604/615) /content/test/capstone (1).mp4: 384x640 1 Hello, 8.2ms
video 1/1 (frame 605/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.8ms
video 1/1 (frame 606/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.2ms
video 1/1 (frame 607/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.3ms
video 1/1 (frame 608/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.8ms
video 1/1 (frame 609/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.2ms
video 1/1 (frame 610/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.1ms
video 1/1 (frame 611/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.1ms
video 1/1 (frame 612/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.1ms
video 1/1 (frame 613/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.3ms
video 1/1 (frame 614/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.2ms
video 1/1 (frame 615/615) /content/test/capstone (1).mp4: 384x640 (no detections), 8.6ms
Speed: 2.5ms preprocess, 9.0ms inference, 1.3ms postprocess per image at shape (1, 3, 384, 640)
Results saved to [1mruns/detect/predict6[0m
513 labels saved to runs/detect/predict6/labels
💡 Learn more at https://docs.ultralytics.com/modes/predict
